customer_id,full_name,gender,,birth_date,phone,email,city,region,loyalty_tier,registration_date
CUS01166,Amr Ragab,Male,,2/9/1970,1063354321,amr.ragab10@outlook.com,Aswan,Upper Egypt,Gold,1/7/2023
CUS01453,Khaled Shaaban,Male,,8/18/1994,1013390260,khaled.shaaban68@outlook.com,Luxor,Upper Egypt,Silver,1/6/2022
CUS00003,Zeinab Ali,Female,,12/26/1993,1289701163,zeinab.ali46@yahoo.com,Zagazig,Nile Delta,Silver,10/21/2020
CUS00577,Tarek Mostafa,Male,,18/07/1981,1120738641,tarek.mostafa26@outlook.com,Cairo,Greater Cairo,Bronze,1/15/2023
CUS02338,Lobna Ramadan,Female,,6/7/1986,1023227092,lobna.ramadan2@outlook.com,Giza,Greater Cairo,Gold,6/21/2020
CUS00340,Tarek Ali,Male,,4/7/1971,1133373562,tarek.ali32@yahoo.com,Cairo,Greater Cairo,Gold,1/6/2021
CUS01860,Engy Mahmoud,Female,,6/27/1992,1242026149,engy.mahmoud5@yahoo.com,Zagazig,Nile Delta,Bronze,1/25/2022
CUS01660,Suzy Attia,Female,,12/15/1984,1236248338,suzy.attia98@hotmail.com,Giza,Greater Cairo,Gold,10/21/2020
CUS00926,Khaled Bakr,Male,,7/1/1974,1020611935,khaled.bakr65@hotmail.com,Cairo,Greater Cairo,Silver,1/1/2023
CUS00266,Adel Ramadan,Male,,4/14/1990,1143724189,adel.ramadan3@yahoo.com,Zagazig,Nile Delta,Platinum,4/22/2023
CUS00377,Dina Younis,Female,,7/4/1975,1118625158,dina.younis13@gmail.com,Aswan,Upper Egypt,Platinum,5/25/2020
CUS01942,Hassan Badawi,Male,,10/11/1985,1047070243,hassan.badawi44@hotmail.com,Giza,Greater Cairo,Silver,11/2/2023
CUS01464,Rania Lotfy,Female,,12/7/1984,1126177844,rania.lotfy43@hotmail.com,Mansoura,Nile Delta,Silver,1/10/2020
CUS00272,Doha Ramadan,Female,,8/11/2000,1129449696,No_Email,Aswan,Upper Egypt,Silver,12/22/2020
CUS00697,Karim Mostafa,Male,,12/2/1988,1236164817,karim.mostafa90@gmail.com,Giza,Greater Cairo,Bronze,5/7/2022
CUS02645,Walid Khalil,Male,,9/6/1977,1056761054,walid.khalil8@outlook.com,Cairo,Greater Cairo,Bronze,11/5/2020
CUS00245,Youssef Ahmed,Male,,6/14/1987,1257779407,No_Email,Cairo,Greater Cairo,Silver,11/6/2021
CUS02861,Hussein Khalil,Male,,22/07/1975,1068228128,No_Email,Luxor,Upper Egypt,Silver,8/21/2023
CUS00477,Khaled Farouk,Male,,7/15/1993,1278915977,khaled.farouk88@hotmail.com,Cairo,Greater Cairo,Gold,3/15/2020
CUS01771,Lobna Bakr,Female,,4/11/1981,1225776356,lobna.bakr55@hotmail.com,Giza,Greater Cairo,Silver,12/3/2023
CUS01799,Youssef Gamal,Male,,11/26/1994,1137499569,youssef.gamal37@outlook.com,Cairo,Greater Cairo,Silver,10/7/2022
CUS01927,Fady Hamdy,Male,,12/26/1994,1225041588,fady.hamdy16@yahoo.com,Alexandria,Alexandria,Gold,7/8/2022
CUS02928,Neveen Lotfy,Female,,6/3/1982,1275209469,neveen.lotfy73@yahoo.com,Ismailia,Canal Zone,Silver,2/8/2023
CUS02580,Walid Fathy,Male,,8/13/1999,1191363583,walid.fathy17@yahoo.com,Mansoura,Nile Delta,Bronze,10/13/2022
CUS02831,Dalia Bakr,Female,,11/19/1979,1163031529,dalia.bakr12@gmail.com,Alexandria,Alexandria,Bronze,3/22/2021
CUS00001,Manar Hamdy,Female,,10/7/1977,1283233096,manar.hamdy91@yahoo.com,Giza,Greater Cairo,Silver,5/27/2023
CUS02005,Dalia Badawi,Female,,2/5/1984,1273932497,No_Email,Cairo,Greater Cairo,Bronze,9/11/2022
CUS01949,Akram Shaaban,Male,,6/20/1995,1182982115,akram.shaaban77@gmail.com,Giza,Greater Cairo,Bronze,11/13/2021
CUS00251,Emad Gamal,Male,,3/28/1992,1292269619,emad.gamal2@yahoo.com,Giza,Greater Cairo,Gold,5/6/2021
CUS00414,Tamer Ramadan,Male,,10/7/1971,1016839113,tamer.ramadan29@hotmail.com,Alexandria,Alexandria,Silver,8/2/2023
CUS00546,Hany Badawi,Male,,8/19/1993,1096277647,No_Email,Giza,Greater Cairo,Gold,4/28/2021
CUS01194,Radwa Nasser,Female,,10/10/1986,1093708333,radwa.nasser61@hotmail.com,Mansoura,Nile Delta,Silver,2/17/2022
CUS00739,Eman Younis,Female,,8/4/1997,1092988418,eman.younis31@yahoo.com,Giza,Greater Cairo,Bronze,9/19/2020
CUS00311,Neveen Attia,Female,,23/03/1976,1165304811,neveen.attia58@gmail.com,Giza,Greater Cairo,Bronze,11/17/2022
CUS01765,Ashraf Ramadan,Male,,1/8/1971,1021574000,ashraf.ramadan64@yahoo.com,Cairo,Greater Cairo,Silver,9/13/2021
CUS00894,Mariam Rizk,Female,,7/1/1999,1015922169,mariam.rizk5@yahoo.com,Giza,Greater Cairo,Bronze,12/26/2020
CUS01132,Mahmoud Zaki,Male,,15/03/1981,1139361875,No_Email,Alexandria,Alexandria,Bronze,6/8/2020
CUS01450,Osama Sayed,Male,,8/1/1973,1125319598,osama.sayed84@hotmail.com,Tanta,Nile Delta,Bronze,3/7/2020
CUS02955,Ibrahim Younis,Male,,9/24/1982,1077948922,ibrahim.younis18@hotmail.com,Port Said,Canal Zone,Silver,1/12/2022
CUS00016,Samah Badawi,Female,,26/11/1974,1064069715,samah.badawi63@hotmail.com,Cairo,Greater Cairo,Silver,12/3/2020
CUS02032,Osama Gamal,Male,,12/17/1999,1052598189,osama.gamal84@outlook.com,Alexandria,Alexandria,Bronze,11/8/2020
CUS00722,Aisha Wahba,Female,,17/02/1998,1072166964,aisha.wahba93@gmail.com,Cairo,Greater Cairo,Silver,10/4/2022
CUS01421,Zeinab Nasser,Female,,11/18/1977,1061598902,zeinab.nasser26@gmail.com,Giza,Greater Cairo,Bronze,5/26/2021
CUS02678,Sherif Ismail,Male,,1/15/2003,1226881045,sherif.ismail39@hotmail.com,Cairo,Greater Cairo,Bronze,6/1/2023
CUS00982,Mariam Wahba,Female,,7/11/1975,1064647821,mariam.wahba45@yahoo.com,Hurghada,Red Sea,Bronze,8/15/2023
CUS01953,Engy Gouda,Female,,10/1/1994,1093091442,engy.gouda85@outlook.com,Alexandria,Alexandria,Gold,12/13/2023
CUS01540,Hossam Sayed,Male,,26/07/1991,1233450700,hossam.sayed79@gmail.com,Alexandria,Alexandria,Bronze,7/23/2023
CUS02893,Ali Wahba,Male,,3/2/1979,1147839392,ali.wahba15@outlook.com,Hurghada,Red Sea,Silver,7/9/2020
CUS01551,Salma Ramadan,Female,,11/8/1995,1174395527,salma.ramadan9@hotmail.com,Port Said,Canal Zone,Silver,4/23/2020
CUS02461,Mariam Rizk,Female,,12/9/1995,1274535451,mariam.rizk85@hotmail.com,Sharm El Sheikh,South Sinai,Bronze,10/26/2020
CUS00364,Hoda Ibrahim,Female,,1/20/1991,1270251890,hoda.ibrahim2@yahoo.com,Alexandria,Alexandria,Gold,10/25/2020
CUS00983,Heba Farouk,Female,,2/22/1978,1097477918,heba.farouk88@gmail.com,Cairo,Greater Cairo,Gold,5/13/2023
CUS00183,Rana Lotfy,Female,,10/4/1981,1152211394,rana.lotfy48@outlook.com,Port Said,Canal Zone,Bronze,4/17/2022
CUS00986,Dina Wahba,Female,,6/12/1995,1050694371,dina.wahba5@outlook.com,Alexandria,Alexandria,Silver,7/7/2023
CUS02060,Radwa Khalil,Female,,13/03/2000,1185908907,radwa.khalil42@outlook.com,Alexandria,Alexandria,Silver,8/8/2021
CUS01195,Hassan Fathy,Male,,3/10/1982,1234528574,hassan.fathy35@hotmail.com,Cairo,Greater Cairo,Bronze,8/6/2020
CUS01847,Emad Mahmoud,Male,,9/22/1977,1168115874,No_Email,Cairo,Greater Cairo,Bronze,12/8/2023
CUS01848,Hoda Mohamed,Female,,23/09/1989,1240269419,No_Email,Cairo,Greater Cairo,Silver,12/11/2023
CUS01122,Aisha Mahmoud,Female,,10/25/1994,1294258614,aisha.mahmoud59@outlook.com,Port Said,Canal Zone,Silver,7/1/2020
CUS00188,Mohamed Gouda,Male,,2/13/1973,1021558774,mohamed.gouda89@outlook.com,Alexandria,Alexandria,Gold,5/11/2022
CUS00620,Shaimaa Farouk,Female,,11/21/1975,1173265064,shaimaa.farouk6@yahoo.com,Zagazig,Nile Delta,Bronze,3/19/2021
CUS02689,Nader Mohamed,Male,,3/16/1994,1213678434,nader.mohamed6@gmail.com,Alexandria,Alexandria,Bronze,5/3/2022
CUS01176,Emad Mahmoud,Male,,2/10/1980,1154740105,emad.mahmoud79@yahoo.com,Alexandria,Alexandria,Bronze,2/5/2020
CUS01183,Ayman Fathy,Male,,7/10/1994,1041471125,ayman.fathy13@hotmail.com,Mansoura,Nile Delta,Bronze,3/11/2020
CUS02422,Suzy Ali,Female,,5/19/1994,1242880141,suzy.ali79@gmail.com,Cairo,Greater Cairo,Gold,12/18/2022
CUS02957,Samir Mohamed,Male,,3/4/1987,1011264861,No_Email,Zagazig,Nile Delta,Bronze,8/17/2023
CUS00615,Hany Bakr,Male,,3/9/1997,1088433683,hany.bakr99@hotmail.com,Luxor,Upper Egypt,Bronze,4/25/2021
CUS01514,Hassan Fathy,Male,,11/13/1992,1097292994,hassan.fathy19@gmail.com,Cairo,Greater Cairo,Bronze,11/9/2021
CUS01467,Nadia Fathy,Female,,3/4/1996,1234454088,nadia.fathy51@yahoo.com,Ismailia,Canal Zone,Bronze,6/9/2022
CUS00402,Yasmin Abdallah,Female,,19/07/1979,1245885781,yasmin.abdallah32@outlook.com,Suez,Canal Zone,Platinum,3/15/2023
CUS00995,Eman Mansour,Female,,2/27/1994,1117065104,eman.mansour32@yahoo.com,Giza,Greater Cairo,Silver,2/10/2023
CUS00935,Hana Hamdy,Female,,8/20/1974,1239184664,hana.hamdy84@hotmail.com,Cairo,Greater Cairo,Bronze,11/20/2021
CUS00372,Ola Wahba,Female,,11/23/2001,1117744982,ola.wahba5@hotmail.com,Cairo,Greater Cairo,Silver,12/22/2020
CUS02004,Ramy Gouda,Male,,2/1/1985,1134362552,ramy.gouda29@gmail.com,Cairo,Greater Cairo,Silver,1/16/2022
CUS02761,Manar Gouda,Female,,9/22/2002,1068646016,manar.gouda86@hotmail.com,Cairo,Greater Cairo,Gold,10/17/2022
CUS00594,Wael Gouda,Male,,5/4/1983,1196172555,wael.gouda97@hotmail.com,Giza,Greater Cairo,Bronze,5/23/2022
CUS01992,Bassem Rizk,Male,,1/10/1985,1147891233,bassem.rizk66@yahoo.com,Cairo,Greater Cairo,Bronze,5/18/2023
CUS00727,Tarek Rizk,Male,,2/26/2000,1234898755,tarek.rizk39@yahoo.com,Cairo,Greater Cairo,Bronze,1/12/2023
CUS00827,Magdy Saad,Male,,6/14/1991,1022378195,magdy.saad17@outlook.com,Giza,Greater Cairo,Bronze,6/21/2020
CUS01750,Tarek Khalil,Male,,2/27/1982,1224454228,tarek.khalil86@yahoo.com,Cairo,Greater Cairo,Platinum,6/13/2021
CUS00688,Tarek Ibrahim,Male,,12/27/1986,1170503600,tarek.ibrahim63@hotmail.com,Cairo,Greater Cairo,Bronze,4/19/2021
CUS02251,Amr Wahba,Male,,7/3/1971,1287365941,amr.wahba91@outlook.com,Cairo,Greater Cairo,Bronze,11/9/2023
CUS00137,Eman Younis,Female,,7/7/1987,1034482277,eman.younis90@outlook.com,Alexandria,Alexandria,Bronze,6/1/2021
CUS02489,Magdy Ibrahim,Male,,16/05/1990,1189243428,magdy.ibrahim98@yahoo.com,Alexandria,Alexandria,Bronze,8/28/2023
CUS00629,Ramy Zaki,Male,,18/07/1998,1077742871,ramy.zaki19@yahoo.com,Cairo,Greater Cairo,Silver,4/24/2020
CUS00335,Dalia Barakat,Female,,10/7/1991,1023782772,dalia.barakat74@yahoo.com,Cairo,Greater Cairo,Bronze,6/14/2022
CUS00391,Ali Sayed,Male,,8/6/1992,1025750026,ali.sayed81@outlook.com,Sharm El Sheikh,South Sinai,Bronze,1/4/2021
CUS02347,Ahmed Nasser,Male,,6/25/2003,1126547218,ahmed.nasser34@gmail.com,Tanta,Nile Delta,Bronze,5/26/2021
CUS01110,Aisha Hassan,Female,,8/16/1991,1252008603,aisha.hassan73@gmail.com,Cairo,Greater Cairo,Silver,8/7/2020
CUS01814,Eman Gamal,Female,,2/3/1980,1245592724,eman.gamal87@gmail.com,Cairo,Greater Cairo,Silver,8/12/2023
CUS02744,Ghada Ramadan,Female,,8/17/1978,1094003009,ghada.ramadan34@gmail.com,Cairo,Greater Cairo,Gold,4/10/2021
CUS00711,Zeinab Mansour,Female,,10/2/1970,1218457091,zeinab.mansour26@hotmail.com,Hurghada,Red Sea,Platinum,11/9/2020
CUS01040,Sara Mansour,Female,,3/3/1976,1016327866,sara.mansour45@outlook.com,Giza,Greater Cairo,Bronze,11/3/2020
CUS01964,Doha Abdallah,Female,,2/6/1977,1152570341,doha.abdallah28@gmail.com,Giza,Greater Cairo,Gold,5/20/2020
CUS02070,Engy Hassan,Female,,8/5/1978,1235014896,engy.hassan85@gmail.com,Giza,Greater Cairo,Silver,5/21/2021
CUS02639,Wael Bakr,Male,,5/10/2003,1211099806,wael.bakr57@outlook.com,Port Said,Canal Zone,Silver,6/13/2020
CUS01562,Nadia Ali,Female,,1/11/2001,1050046248,nadia.ali77@outlook.com,Cairo,Greater Cairo,Bronze,2/18/2020
CUS02803,Neveen Hafez,Female,,1/1/1983,1075086738,neveen.hafez23@hotmail.com,Port Said,Canal Zone,Bronze,2/21/2021
CUS01595,Youssef Lotfy,Male,,8/4/1993,1164505900,youssef.lotfy87@gmail.com,Zagazig,Nile Delta,Bronze,10/19/2021
CUS02896,Hany Farouk,Male,,6/17/1985,1041224713,No_Email,Luxor,Upper Egypt,Platinum,3/20/2022
CUS02563,Eman Lotfy,Female,,3/1/2001,1120396516,eman.lotfy57@gmail.com,Cairo,Greater Cairo,Bronze,1/18/2021
CUS01113,Tamer Farouk,Male,,5/28/1989,1034651384,tamer.farouk24@yahoo.com,Cairo,Greater Cairo,Platinum,2/5/2022
CUS00466,Rana Nasser,Female,,7/15/2001,1190038028,rana.nasser55@yahoo.com,Giza,Greater Cairo,Gold,6/21/2022
CUS01561,Adel Hafez,Male,,5/20/1995,1172715673,No_Email,Giza,Greater Cairo,Bronze,10/22/2021
CUS01224,Akram Mansour,Male,,9/28/1973,1191605547,akram.mansour25@gmail.com,Port Said,Canal Zone,Bronze,3/13/2021
CUS02035,Ibrahim Fathy,Male,,14/04/1999,1185777907,No_Email,Mansoura,Nile Delta,Platinum,3/21/2020
CUS01260,Eman Younis,Female,,4/10/1978,1198562616,eman.younis87@outlook.com,Alexandria,Alexandria,Bronze,6/28/2022
CUS02799,Hossam Rizk,Male,,10/9/2002,1047068493,hossam.rizk50@outlook.com,Ismailia,Canal Zone,Silver,5/10/2020
CUS01509,Ali Sayed,Male,,2/17/1981,1130768534,No_Email,Mansoura,Nile Delta,Bronze,2/7/2023
CUS01105,Salma Mahmoud,Female,,12/21/1972,1170426196,No_Email,Sharm El Sheikh,South Sinai,Bronze,12/23/2020
CUS00661,Wael Hafez,Male,,7/27/1981,1059899973,wael.hafez80@hotmail.com,Giza,Greater Cairo,Silver,11/19/2023
CUS00339,Sherif Amin,Male,,25/12/2000,1160454028,sherif.amin10@hotmail.com,Alexandria,Alexandria,Bronze,9/4/2020
CUS00216,Hoda Ali,Female,,12/21/1985,1011928065,hoda.ali59@yahoo.com,Cairo,Greater Cairo,Bronze,2/4/2020
CUS01616,Samah Gouda,Female,,9/2/1981,1074312760,No_Email,Mansoura,Nile Delta,Gold,11/22/2020
CUS02118,Ayman Hassan,Male,,8/10/1994,1224243671,ayman.hassan65@outlook.com,Mansoura,Nile Delta,Gold,3/4/2023
CUS02988,Dalia Younis,Female,,21/02/1996,1217269346,dalia.younis29@hotmail.com,Alexandria,Alexandria,Gold,1/18/2020
CUS02852,Hany Mahmoud,Male,,10/23/1989,1045340693,hany.mahmoud5@outlook.com,Cairo,Greater Cairo,Bronze,7/5/2023
CUS01593,Ibrahim Zaki,Male,,5/18/1981,1141973862,ibrahim.zaki67@yahoo.com,Cairo,Greater Cairo,Silver,3/10/2020
CUS02368,Reem Ali,Female,,2/8/1971,1194244568,reem.ali7@outlook.com,Alexandria,Alexandria,Bronze,1/19/2023
CUS02006,Rana Attia,Female,,10/21/1993,1213597082,No_Email,Zagazig,Nile Delta,Bronze,8/5/2020
CUS02565,Dalia Ragab,Female,,12/14/1971,1092036648,dalia.ragab53@gmail.com,Giza,Greater Cairo,Bronze,6/25/2023
CUS00817,Rana Barakat,Female,,7/10/1989,1012779565,rana.barakat93@outlook.com,Alexandria,Alexandria,Platinum,2/10/2021
CUS01068,Walid Younis,Male,,1/27/1973,1234043964,No_Email,Cairo,Greater Cairo,Gold,1/18/2021
CUS02065,Fatima Mahmoud,Female,,3/26/1980,1020305086,fatima.mahmoud1@yahoo.com,Cairo,Greater Cairo,Bronze,10/4/2021
CUS00275,Ghada Ramadan,Female,,3/23/1976,1177959068,ghada.ramadan42@outlook.com,Alexandria,Alexandria,Silver,1/21/2020
CUS02282,Yasmin Ramadan,Female,,4/28/2003,1259789130,No_Email,Giza,Greater Cairo,Bronze,4/28/2020
CUS00866,Akram Gouda,Male,,10/24/1973,1074157929,akram.gouda72@hotmail.com,Alexandria,Alexandria,Gold,3/5/2023
CUS00102,Hossam Hafez,Male,,22/03/1992,1241478466,hossam.hafez58@hotmail.com,Mansoura,Nile Delta,Bronze,12/19/2022
CUS01502,Tamer Ibrahim,Male,,1/12/1986,1039028805,tamer.ibrahim40@outlook.com,Alexandria,Alexandria,Silver,4/18/2021
CUS02185,Ahmed Mostafa,Male,,7/20/1980,1132312966,No_Email,Mansoura,Nile Delta,Bronze,12/5/2021
CUS00172,Karim Attia,Male,,5/11/1975,1297050454,karim.attia15@outlook.com,Cairo,Greater Cairo,Silver,2/17/2022
CUS00108,Ola Fathy,Female,,10/1/2000,1228652010,ola.fathy20@yahoo.com,Zagazig,Nile Delta,Silver,6/20/2021
CUS01941,Fady Younis,Male,,3/1/1996,1026567920,fady.younis91@yahoo.com,Cairo,Greater Cairo,Silver,11/8/2021
CUS01522,Osama Barakat,Male,,12/8/1990,1232614135,osama.barakat97@gmail.com,Port Said,Canal Zone,Silver,8/26/2022
CUS00859,Emad Mansour,Male,,6/9/1991,1134502256,emad.mansour46@hotmail.com,Alexandria,Alexandria,Silver,11/8/2021
CUS02874,Sherif Badawi,Male,,4/25/1997,1184576894,sherif.badawi38@hotmail.com,Giza,Greater Cairo,Bronze,5/16/2023
CUS02038,Sherif Amin,Male,,11/12/1983,1080051422,sherif.amin31@gmail.com,Cairo,Greater Cairo,Bronze,1/8/2022
CUS02679,Fatima Hafez,Female,,11/27/1996,1156574888,fatima.hafez96@gmail.com,Cairo,Greater Cairo,Gold,6/18/2023
CUS02481,Fatima Mansour,Female,,11/12/1995,1170881409,fatima.mansour99@outlook.com,Cairo,Greater Cairo,Gold,12/15/2022
CUS02045,Omar Abdallah,Male,,4/15/1972,1090599649,omar.abdallah90@hotmail.com,Luxor,Upper Egypt,Gold,8/22/2022
CUS02288,Engy Salem,Female,,6/16/1983,1249186351,No_Email,Giza,Greater Cairo,Gold,3/10/2020
CUS02378,Hoda Ragab,Female,,10/16/1986,1070769004,hoda.ragab15@gmail.com,Hurghada,Red Sea,Bronze,2/14/2023
CUS02619,Maged Gamal,Male,,5/15/1991,1137155007,maged.gamal92@gmail.com,Aswan,Upper Egypt,Bronze,4/17/2023
CUS02277,Tamer Gouda,Male,,8/28/1982,1143225726,tamer.gouda66@yahoo.com,Zagazig,Nile Delta,Bronze,7/14/2023
CUS00296,Amira Mahmoud,Female,,8/5/1989,1166623671,amira.mahmoud63@outlook.com,Alexandria,Alexandria,Bronze,8/19/2020
CUS00713,Rana Hamdy,Female,,12/18/1993,1229554945,rana.hamdy48@outlook.com,Alexandria,Alexandria,Gold,5/5/2022
CUS00073,Osama Ahmed,Male,,11/4/1973,1212649695,osama.ahmed33@outlook.com,Cairo,Greater Cairo,Silver,4/23/2021
CUS02034,Ibrahim Mostafa,Male,,3/9/1997,1190900715,ibrahim.mostafa26@outlook.com,Ismailia,Canal Zone,Silver,3/14/2022
CUS02307,Hazem Wahba,Male,,10/21/1977,1161647453,hazem.wahba75@yahoo.com,Cairo,Greater Cairo,Silver,5/20/2022
CUS02887,Sherif Lotfy,Male,,6/19/1990,1182221951,sherif.lotfy75@yahoo.com,Alexandria,Alexandria,Gold,7/20/2021
CUS02933,Nour Ibrahim,Female,,4/5/2002,1194519537,nour.ibrahim70@gmail.com,Cairo,Greater Cairo,Silver,2/1/2023
CUS00482,Reem Khalil,Female,,3/11/1990,1035144941,reem.khalil55@hotmail.com,Tanta,Nile Delta,Gold,3/9/2020
CUS02985,Nadia Ismail,Female,,24/02/2000,1079762616,nadia.ismail36@gmail.com,Alexandria,Alexandria,Silver,6/24/2021
CUS01531,Essam Salem,Male,,5/5/1981,1080373780,essam.salem85@yahoo.com,Giza,Greater Cairo,Silver,7/14/2023
CUS02597,Ali Farouk,Male,,12/14/1987,1133289986,ali.farouk97@yahoo.com,Cairo,Greater Cairo,Bronze,5/22/2020
CUS01515,Dina Hassan,Female,,19/06/1970,1028676706,dina.hassan46@outlook.com,Cairo,Greater Cairo,Silver,3/18/2021
CUS02051,Samir Lotfy,Male,,26/11/1992,1265446571,samir.lotfy43@hotmail.com,Giza,Greater Cairo,Bronze,12/7/2023
CUS01763,Mohamed Ismail,Male,,2/3/1994,1291546908,mohamed.ismail44@hotmail.com,Cairo,Greater Cairo,Bronze,6/9/2023
CUS01491,Manar Wahba,Female,,12/24/1994,1242830348,manar.wahba29@hotmail.com,Cairo,Greater Cairo,Bronze,11/14/2023
CUS01172,Heba Khalil,Female,,6/3/1972,1059848952,heba.khalil5@hotmail.com,Ismailia,Canal Zone,Gold,9/19/2022
CUS02491,Rania Amin,Female,,2/14/1998,1117507685,rania.amin28@gmail.com,Giza,Greater Cairo,Silver,10/14/2022
CUS02024,Maged Mostafa,Male,,3/22/1983,1210902071,maged.mostafa45@outlook.com,Cairo,Greater Cairo,Bronze,8/3/2023
CUS02109,Emad Ali,Male,,1/2/1998,1245195672,emad.ali37@yahoo.com,Cairo,Greater Cairo,Bronze,10/24/2023
CUS02252,Dina Attia,Female,,10/3/1977,1059425988,dina.attia95@gmail.com,Suez,Canal Zone,Silver,3/12/2021
CUS02309,Engy Wahba,Female,,3/2/1983,1020152539,engy.wahba14@outlook.com,Cairo,Greater Cairo,Bronze,10/1/2023
CUS00406,Ali Ramadan,Male,,6/7/2001,1125197944,ali.ramadan16@hotmail.com,Suez,Canal Zone,Bronze,8/10/2022
CUS00758,Tamer Ramadan,Male,,4/1/1986,1031930027,No_Email,Alexandria,Alexandria,Bronze,3/22/2023
CUS02330,Akram Barakat,Male,,27/07/1977,1284334891,akram.barakat15@gmail.com,Cairo,Greater Cairo,Silver,5/6/2020
CUS02220,Karim Saad,Male,,2/13/1996,1160560759,karim.saad99@hotmail.com,Cairo,Greater Cairo,Bronze,3/26/2021
CUS01958,Ayman Mansour,Male,,11/7/1975,1143480128,No_Email,Giza,Greater Cairo,Bronze,11/1/2023
CUS00098,Fady Mohamed,Male,,11/4/1994,1210791740,fady.mohamed90@gmail.com,Giza,Greater Cairo,Bronze,9/4/2022
CUS01334,Ibrahim Ali,Male,,7/4/1976,1056963366,ibrahim.ali32@hotmail.com,Sharm El Sheikh,South Sinai,Bronze,2/7/2020
CUS02427,Lobna Sayed,Female,,23/01/1978,1076117451,lobna.sayed48@gmail.com,Cairo,Greater Cairo,Silver,7/19/2022
CUS00744,Mohamed Amin,Male,,8/23/1974,1062193231,mohamed.amin58@outlook.com,Alexandria,Alexandria,Bronze,7/9/2020
CUS00807,Khaled Amin,Male,,9/28/1973,1282970220,khaled.amin69@gmail.com,Port Said,Canal Zone,Silver,5/11/2022
CUS02816,Hoda Ahmed,Female,,10/2/1978,1261120267,hoda.ahmed40@outlook.com,Hurghada,Red Sea,Bronze,2/2/2023
CUS01978,Hussein Badawi,Male,,16/11/1993,1212097035,No_Email,Giza,Greater Cairo,Bronze,9/14/2022
CUS02541,Ibrahim Hassan,Male,,9/12/1979,1254955799,ibrahim.hassan20@hotmail.com,Mansoura,Nile Delta,Bronze,3/1/2022
CUS01536,Dalia Hafez,Female,,9/5/1990,1031302349,dalia.hafez51@outlook.com,Cairo,Greater Cairo,Bronze,5/24/2022
CUS02085,Reem Hamdy,Female,,8/6/2002,1133004548,reem.hamdy44@outlook.com,Alexandria,Alexandria,Gold,3/23/2020
CUS02141,Omar Wahba,Male,,3/26/1992,1290449200,omar.wahba1@gmail.com,Aswan,Upper Egypt,Silver,2/9/2022
CUS00149,Hany Lotfy,Male,,4/17/1982,1243388408,hany.lotfy96@gmail.com,Cairo,Greater Cairo,Silver,11/15/2022
CUS01851,Ola Farouk,Female,,21/09/1971,1249967372,ola.farouk78@gmail.com,Giza,Greater Cairo,Bronze,7/4/2023
CUS02088,Adel Hassan,Male,,11/6/1994,1024007028,No_Email,Mansoura,Nile Delta,Bronze,12/5/2022
CUS01984,Mohamed Amin,Male,,4/25/1987,1146347748,mohamed.amin88@outlook.com,Alexandria,Alexandria,Silver,1/27/2022
CUS01316,Hussein Ali,Male,,11/17/1995,1166806940,No_Email,Mansoura,Nile Delta,Bronze,3/28/2020
CUS00693,Nader Hamdy,Male,,6/19/1978,1118472493,nader.hamdy89@yahoo.com,Alexandria,Alexandria,Silver,11/16/2022
CUS00819,Amr Younis,Male,,12/1/1982,1221355740,amr.younis66@gmail.com,Cairo,Greater Cairo,Bronze,12/4/2021
CUS01729,Dina Khalil,Female,,12/6/1983,1037915295,dina.khalil17@outlook.com,Aswan,Upper Egypt,Bronze,9/13/2023
CUS01387,Ramy Barakat,Male,,9/2/1973,1080319709,ramy.barakat37@hotmail.com,Hurghada,Red Sea,Bronze,1/10/2020
CUS02319,Maged Mansour,Male,,5/2/1990,1049824417,maged.mansour38@outlook.com,Giza,Greater Cairo,Silver,5/8/2022
CUS02091,Dina Zaki,Female,,11/25/1981,1160810189,dina.zaki15@gmail.com,Hurghada,Red Sea,Bronze,5/25/2023
CUS01600,Engy Zaki,Female,,3/19/1980,1295546549,engy.zaki79@outlook.com,Suez,Canal Zone,Silver,12/16/2023
CUS02399,Omar Mahmoud,Male,,24/02/1971,1178606375,omar.mahmoud12@yahoo.com,Mansoura,Nile Delta,Bronze,1/23/2023
CUS02496,Yasmin Saad,Female,,20/05/1970,1274373458,yasmin.saad62@yahoo.com,Alexandria,Alexandria,Bronze,1/2/2022
CUS00702,Hassan Nasser,Male,,3/4/1998,1140520595,No_Email,Cairo,Greater Cairo,Bronze,8/2/2021
CUS01957,Essam Ali,Male,,3/21/1987,1057282459,No_Email,Mansoura,Nile Delta,Bronze,10/8/2022
CUS02701,Salma Ali,Female,,11/24/1999,1071767391,salma.ali14@yahoo.com,Alexandria,Alexandria,Silver,5/17/2022
CUS00922,Noha Ahmed,Female,,7/13/1988,1246771858,noha.ahmed64@outlook.com,Alexandria,Alexandria,Bronze,6/26/2020
CUS01425,Ola Ramadan,Female,,7/27/1980,1138968791,ola.ramadan20@gmail.com,Ismailia,Canal Zone,Silver,8/12/2023
CUS01709,Hoda Hamdy,Female,,5/21/2000,1197772059,hoda.hamdy55@hotmail.com,Mansoura,Nile Delta,Bronze,12/10/2023
CUS00906,Reham Younis,Female,,1/27/2002,1083365847,reham.younis98@gmail.com,Suez,Canal Zone,Silver,6/17/2023
